estado,integridad_nodo,ruta,ecosistema,municipio,nomenclatura_nodo,labeled,ecosistema_str,coord_longitud,cumulo,estado_str,fecha_foto,coord_latitud,ultima_modificacion,id,municipio_str
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/a1efdf264e35da758d66e50124d77c43_8830.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-10-18T09:59:06Z,31.2639,2023-04-01T03:24:25.520Z,6ed2a839-b28a-426b-881e-af36fcd0a899,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/41bdece65cda585cceb274165491c64f_8831.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-10-18T09:59:08Z,31.2639,2023-04-01T03:24:10.771Z,3bdc002c-a484-4c44-9120-af06abf86a49,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/1f2b09272d01417d239f1da1e92389ac_1013.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:13:04Z,31.1979,2023-04-01T03:29:00.941Z,c2cb0a4e-e015-4ff4-9dd4-47abeb1dd8cc,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/169c765f5ac7683ff62a74174dc412d3_1016.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:13:38Z,31.1979,2023-04-01T03:28:57.992Z,c2bb6255-84ae-4734-9c59-bc4f6e8707be,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/d0461405995b63a6fdf77ac927ca84a6_1018.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:15:52Z,31.1979,2023-04-01T03:28:56.533Z,b557438c-aab6-47a7-b5e2-72f416de1eb4,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/47f469cd49d528574f3cda8b882e9ec1_1019.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:15:53Z,31.1979,2023-04-01T03:28:44.936Z,c5a23fd4-a3af-44c5-bce0-917cee210783,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/800cfdd9eb56de4486cc8bc7532c7b0f_1021.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:16:02Z,31.1979,2023-04-01T03:29:36.709Z,e2a23376-6520-43e5-8331-72bb180f3e6c,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/4a330aec6cb6c523ad8ff1f8fb9c5e44_1012.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:13:03Z,31.1979,2023-04-01T03:28:44.765Z,aa47bad1-8363-44bf-90ba-a7ca6bdc170b,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/1b9c9db4dd15f2e6e724d3c1d1594e53_1022.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-10-18T08:16:03Z,31.1979,2023-04-01T03:29:00.900Z,761403e6-650d-4d8f-9e9b-772618594216,Municipio de Agua Prieta
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/40c59874932ecf2f124bcf6207bbd105_0095.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-18T12:05:27Z,16.101,2023-04-01T03:25:22.393Z,bc102d4f-00f9-4862-b36d-170aa68c9135,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/fca5a445d283daa4b499085f3718c66d_0094.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-18T12:05:26Z,16.101,2023-04-01T03:25:22.943Z,93f9bc1e-fed5-4bbd-982f-bba8cc7faa8c,Marqués de Comillas
Campeche,Degradado,13/3_13_0_1400/HLPXGM09048449/2021-10-07/images_videos/98bda52a80fc92bff3f5f5f95e586f43_0088.JPG,Selvas humedas,Palizada,3_13_0_1400,true,Selvas humedas,-91.8667,13,Campeche,2021-10-18T17:47:54Z,18.0833,2023-04-01T03:23:46.709Z,93a836ff-d572-4667-a577-c5626077151e,Palizada
Campeche,Degradado,13/3_13_0_1400/HLPXGM09048449/2021-10-07/images_videos/29309c7af0efbb6b121dd721e3a8d2a1_0089.JPG,Selvas humedas,Palizada,3_13_0_1400,true,Selvas humedas,-91.8667,13,Campeche,2021-10-18T17:47:55Z,18.0833,2023-04-01T03:23:47.138Z,3567fdea-3da1-461b-af98-ab135fa5f081,Palizada
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/8af8195378abbd1e063373a77a0c219e_0034.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T01:23:35Z,18.3012,2023-04-01T03:24:38.132Z,b2160b74-2f3c-4d12-a14d-e194d443d172,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/a8c27b7953965a1b89968d6d09b35eae_0035.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T01:23:36Z,18.3012,2023-04-01T03:24:38.006Z,6c2e601e-e70e-4182-87d9-12b73698410d,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049504/2021-10-09/images_videos/934844174128e49c0612f51e6ad5d7c0_0071.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7207,13,Campeche,2021-10-18T13:43:14Z,18.3005,2023-04-01T03:24:34.517Z,4299f104-0ccb-44ad-8e78-de211252fb43,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049504/2021-10-09/images_videos/0ec00686874395f1e7a2723f65284c01_0070.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7207,13,Campeche,2021-10-18T13:43:13Z,18.3005,2023-04-01T03:24:24.546Z,cf4d5326-4162-451e-92dc-c30d56238509,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/7b07e51edf7f67c5769fc5f9deb58488_0040.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T07:18:53Z,18.3012,2023-04-01T03:24:38.212Z,89caa157-def9-45ad-b744-91e2b0e880b0,Carmen
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/98caa669905dbc11b8327a9b5897a58b_0175.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-10-19T09:03:41Z,31.1922,2023-04-01T03:29:27.119Z,f958248c-e803-4c73-9bb7-d708668f2b82,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/69bd650e0300fd0efee00ca532ff2b83_0176.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-10-19T09:03:42Z,31.1922,2023-04-01T03:29:27.276Z,6abe297b-99e2-4f6c-957c-e487316d4727,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/f6a2420cd870209371dc9edcf3151d39_0178.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-10-19T09:04:08Z,31.1922,2023-04-01T03:29:27.407Z,3375d66e-9b5a-42f0-9f17-75e43cdba6c2,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/7dfcf0e924a79dc62a66cfcac725a765_0179.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-10-19T09:04:09Z,31.1922,2023-04-01T03:29:27.200Z,ec653133-7a8d-4b78-8bd1-ac2780938bc2,Municipio de Agua Prieta
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/fa5ec5b6d911e3d7dea48e2cbe530fc7_0041.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T07:18:55Z,18.3012,2023-04-01T03:24:37.840Z,28f89c20-20ea-45da-bc4b-ef440abd33db,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/69645a6df7f0dc66a4002817d7067202_0040.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:11:39Z,18.2951,2023-04-01T03:24:52.204Z,fba81661-1257-4502-9da8-52b068db13b6,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/1d6ac5a91df04fe9f3feba7ae892cc8d_0041.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:11:41Z,18.2951,2023-04-01T03:24:50.037Z,3b8604eb-2c0b-4ccb-ac07-1b8e55c9f76d,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/31833fd03a635f6a153783b89e6c5532_0043.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:15:43Z,18.2951,2023-04-01T03:24:50.133Z,15954415-080f-48a6-b77c-7dee833c2598,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/3f6f2c33f82e1860686d3f18f6aaaf76_0044.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:15:44Z,18.2951,2023-04-01T03:24:52.049Z,86bcdd17-500f-494e-b9f8-d84fd6739994,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/643d283dfb073488abf90e931fe24e15_0046.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:16:18Z,18.2951,2023-04-01T03:24:52.230Z,d903d811-8b78-4fde-a2a7-aa09fd3814d6,Carmen
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/f87d907e0d92f0b8729a4002651e9734_0097.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:06:00Z,16.101,2023-04-01T03:25:22.938Z,a8f14001-2c61-4c65-a753-c615fab13d2c,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/80138c718497aeaff0ac029a7dd85877_0100.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:06:53Z,16.101,2023-04-01T03:25:22.494Z,11505987-d943-4572-89b1-7d22704dcf9e,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/541870950f9bce88d8b715dcad019a4e_0101.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:06:54Z,16.101,2023-04-01T03:25:22.560Z,fc42f294-b592-4f4d-83f2-2c07d05bb34c,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/0cb4c1cc90f5a6f7e24b22453cb06c7e_0098.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:06:01Z,16.101,2023-04-01T03:25:16.446Z,b06d9e38-b2e8-4d82-ae6d-cea80531155b,Marqués de Comillas
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/c0704245a128119205c7428c60302424_0047.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:16:20Z,18.2951,2023-04-01T03:24:52.792Z,038f22c9-7c01-480e-b129-bf5ede12255a,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/1b216bbaa31a9b87f2e17ea1012f4823_0049.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:34:18Z,18.2951,2023-04-01T03:24:49.997Z,0a4baa26-0d54-4bbb-9e6b-376683092204,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/c8b14b2cf1b5b0d3732232c2f1c1c1bf_0052.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:34:30Z,18.2951,2023-04-01T03:24:52.420Z,a79222cd-78dd-4a8e-8814-6191cd08d2a5,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/5c8861ec8c3dbd9855fe75edc9d3b011_0053.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:34:31Z,18.2951,2023-04-01T03:24:52.219Z,0f1b48ee-af66-4dd5-843d-4f0f60cc2783,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/71056fdc486f4684908a16a7b4ff53d3_0050.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-19T13:34:19Z,18.2951,2023-04-01T03:24:52.270Z,9050bea1-c0ab-4fd1-8401-c4a497f27cd4,Carmen
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/7d00c3167ca268d43dd9fbb3db6b43bb_0103.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:07:12Z,16.101,2023-04-01T03:25:22.438Z,e555c8ef-a004-4620-8713-3e0154f2cbec,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/4ebd0b6c9e9be8bef0ae340726e0cdda_0104.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:07:13Z,16.101,2023-04-01T03:25:22.418Z,ebab7d32-2507-4aa5-84c4-d4aa3ad241fe,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/313946b16a1762a3cddbf2c2497b5ab0_0106.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:07:31Z,16.101,2023-04-01T03:25:16.400Z,7ff83fdf-56ce-4663-bac5-62718b3acf3f,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/1d4ebd0494e72868f36d39649be92b5b_0107.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:07:32Z,16.101,2023-04-01T03:25:16.420Z,1a5d08b4-fe7f-48a3-afe9-3d243452de4d,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/9bad2dc33d9ddd4c920a9932e3d55fc4_0109.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:10:47Z,16.101,2023-04-01T03:25:22.727Z,4495cc49-3c92-4502-849d-e8e9e414baa1,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/809b11a376f7c23bef53177ec5b06d82_0110.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T14:10:48Z,16.101,2023-04-01T03:25:22.388Z,a9d6ba6d-21a6-4027-87d7-9ff50483bab4,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/c8164771f09641794602736e19f0560c_0112.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T23:46:04Z,16.101,2023-04-01T03:25:22.767Z,ae473757-2c7a-4c75-8aed-1d51d4dde3df,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/c42d8d261e35d0e0d08ca3947a655e6e_0113.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9006,92,Chiapas,2021-10-19T23:46:05Z,16.101,2023-04-01T03:25:22.656Z,5d23b3aa-3f8e-43a6-916e-4ca3d0644d0f,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/7c6bd861b7ee45a22ace8c55212d7a19_0013.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9013,92,Chiapas,2021-10-20T08:41:00Z,16.1087,2023-04-01T03:25:20.174Z,c59b2040-103f-4509-b076-e1a160ba5c25,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/fbd9b3c933cda921a3b836d35f253b40_0014.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1343,true,Selvas humedas,-90.9013,92,Chiapas,2021-10-20T08:41:01Z,16.1087,2023-04-01T03:25:20.335Z,5f30e7f1-bd2d-4507-a424-ef772e3df9cc,Marqués de Comillas
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/bcd5eb923aa1ac8bdabf0db0834a52e9_0043.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-20T01:16:39Z,18.3012,2023-04-01T03:24:37.896Z,44e61f0e-1c75-4490-94c6-af6640abe48d,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/a207c985cc295053ace09d28e633932e_0044.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-20T01:16:41Z,18.3012,2023-04-01T03:24:38.001Z,ad6e764c-0526-4129-bb77-eee736c9f1d7,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/a600c623a8219178fbca3cee46bf3842_0046.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-20T01:17:05Z,18.3012,2023-04-01T03:24:38.157Z,6b5ffaae-01d0-4c22-ab06-09ab90e98200,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/11b6ba0bbee8bb5b3dfe4a72a10d2cb5_0047.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-20T01:17:07Z,18.3012,2023-04-01T03:24:37.494Z,d313bce3-b52c-4bfa-9e9e-d45a41691239,Carmen
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/0bce254de91c16426dd5bfbdbc572fac_2776.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.944,95,Sonora,2021-10-20T17:04:16Z,31.2598,2023-04-01T03:28:26.071Z,a28b77de-8981-4fbf-97cf-1b04d721d77b,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/0c76b4303e7c63ee37ba11bca93d9847_2777.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.944,95,Sonora,2021-10-20T17:04:17Z,31.2598,2023-04-01T03:28:25.986Z,121e56d5-b3c8-41bf-a1eb-76fe85e51a1b,Municipio de Agua Prieta
Chiapas,Integro,92/3_92_1_1334/HLPXGM09048890/2021-10-08/images_videos/989fdea37531567c88657b738979bb4e_0022.JPG,Selvas humedas,Ocosingo,3_92_1_1334,true,Selvas humedas,-90.9328,92,Chiapas,2021-10-21T05:33:32Z,16.2694,2023-04-01T03:25:20.768Z,19c462d4-e61f-46e4-8f73-195ba273dcca,Ocosingo
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/61bb298435401e7bd40696fb55ed0f54_0049.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:28:47Z,18.3012,2023-04-01T03:24:38.072Z,3fe31dbd-8088-4382-922c-d81e0275f11b,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/d3b9b7c32ec15d2c5da81f093e5a8555_0050.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:28:48Z,18.3012,2023-04-01T03:24:37.936Z,6e6808a8-9e09-4c29-a33f-8ffbb8e873b9,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/ab4c3983a8431866780762e2f53efecf_0052.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:29:07Z,18.3012,2023-04-01T03:24:38.122Z,3f9db0e4-c837-46ca-9895-71957760d7f3,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/3d79967997677555f6da7686d09ca9df_0055.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:29:59Z,18.3012,2023-04-01T03:24:38.283Z,bb7567b7-bfcc-47f8-a475-532644552719,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/1b346d88a4451849f9d193069f43d795_0053.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:29:09Z,18.3012,2023-04-01T03:24:38.659Z,0d92da43-bf83-4039-8521-a782bf08a31b,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/ce8caaa5daff6c5c126ab437aebb6087_0056.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-21T01:30:01Z,18.3012,2023-04-01T03:24:37.891Z,74069f4d-55bb-4c26-b962-e3b18e96998e,Carmen
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/4f4255e1b6ae29067b7c55e4908dd738_9013.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-10-21T09:18:28Z,31.2639,2023-04-01T03:23:59.966Z,a81c87f9-1dd1-4cfa-9a22-f1431d8147eb,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/a7127a42f9d603baefee5ab5deb41dd1_9014.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-10-21T09:18:29Z,31.2639,2023-04-01T03:24:25.710Z,72f133d2-abe9-46d6-ad57-87ef566f900d,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/fa92b3b900261d9679b62982db78772d_2815.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.944,95,Sonora,2021-10-21T09:44:27Z,31.2598,2023-04-01T03:28:55.464Z,b6e30396-2e72-4363-93e6-191f0a060a91,Municipio de Agua Prieta
Chiapas,Integro,92/3_92_1_1334/HLPXGM09048594/2021-10-08/images_videos/4619170f846c449ca1d9a613ec46fcd3_0001.JPG,Selvas humedas,Ocosingo,3_92_1_1334,true,Selvas humedas,-90.9371,92,Chiapas,2021-10-21T12:20:26Z,16.2647,2023-04-01T03:25:20.793Z,2728ce3f-fc53-424b-bd94-318e6a217107,Ocosingo
Chiapas,Integro,92/3_92_1_1334/HLPXGM09048594/2021-10-08/images_videos/0d19d86648cd4d3a22dc146658d7e8dd_0002.JPG,Selvas humedas,Ocosingo,3_92_1_1334,true,Selvas humedas,-90.9371,92,Chiapas,2021-10-21T12:20:27Z,16.2647,2023-04-01T03:25:20.919Z,f96efe12-bbf8-4a2b-ae1b-bdfc8b5ba211,Ocosingo
Chiapas,Integro,92/3_92_1_1334/HLPXGM09048890/2021-10-08/images_videos/48e615cb9cc92d8da7e46524c523a3a6_0023.JPG,Selvas humedas,Ocosingo,3_92_1_1334,true,Selvas humedas,-90.9328,92,Chiapas,2021-10-21T05:33:33Z,16.2694,2023-04-01T03:25:20.683Z,1d8e7ba6-6252-4707-9e29-768a392fd5bd,Ocosingo
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/2dd4b9acf49a0ba3c7a1d04530a73e2d_0038.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T01:37:50Z,18.3012,2023-04-01T03:24:38.272Z,4b74a05e-a4c4-4ca1-8403-3a1d76e2cfab,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/e345d3270d21ba9ea6f4d4eaed3a7171_0037.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-10-19T01:37:48Z,18.3012,2023-04-01T03:24:37.866Z,837ada77-2859-4e89-b998-443350721154,Carmen
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/2fd9d713501aafb6b686e2f0c3e6ee22_3973.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-10-22T08:17:19Z,31.2598,2023-04-01T03:28:34.066Z,1eee8bcb-ecb7-483a-b7b1-f9b565fe5327,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/ee615335df2cbf283a86c0b665abf474_3974.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-10-22T08:17:21Z,31.2598,2023-04-01T03:28:33.172Z,3183e650-1aaa-4dac-a5e2-e40c0d7113b7,Municipio de Agua Prieta
Campeche,Integro,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/57e0173a9f326490bf23207d3f55dfad_0055.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7196,13,Campeche,2021-10-22T10:47:35Z,18.2951,2023-04-01T03:24:52.129Z,679d46c9-d973-4d3c-a3f2-30e100c14239,Carmen
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/cb2b8b1b5da268c9db4af4bb57f931aa_9016.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-10-22T11:12:13Z,31.2639,2023-04-01T03:24:21.307Z,aa63bcb5-7cbd-41cd-9e64-fffe3429482d,Municipio de Agua Prieta
